sample,dataset,fastq_1,fastq_2
Hofer074,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample074_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample074_Run1_R2.fastq.gz
Hofer074,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample074_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample074_Run2_R2.fastq.gz
Hofer074,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample074_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample074_Run3_R2.fastq.gz
Hofer075,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample075_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample075_Run1_R2.fastq.gz
Hofer075,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample075_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample075_Run2_R2.fastq.gz
Hofer075,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample075_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample075_Run3_R2.fastq.gz
Hofer076,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample076_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample076_Run1_R2.fastq.gz
Hofer076,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample076_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample076_Run2_R2.fastq.gz
Hofer076,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample076_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample076_Run3_R2.fastq.gz
Hofer077,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample077_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample077_Run1_R2.fastq.gz
Hofer077,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample077_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample077_Run2_R2.fastq.gz
Hofer077,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample077_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample077_Run3_R2.fastq.gz
Hofer078,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample078_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample078_Run1_R2.fastq.gz
Hofer078,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample078_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample078_Run2_R2.fastq.gz
Hofer078,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample078_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample078_Run3_R2.fastq.gz
Hofer079,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample079_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample079_Run1_R2.fastq.gz
Hofer079,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample079_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample079_Run2_R2.fastq.gz
Hofer079,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample079_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample079_Run3_R2.fastq.gz
Hofer080,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample080_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample080_Run1_R2.fastq.gz
Hofer080,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample080_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample080_Run2_R2.fastq.gz
Hofer080,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample080_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample080_Run3_R2.fastq.gz
Hofer081,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample081_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample081_Run1_R2.fastq.gz
Hofer081,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample081_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample081_Run2_R2.fastq.gz
Hofer081,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample081_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample081_Run3_R2.fastq.gz
Hofer082,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample082_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample082_Run1_R2.fastq.gz
Hofer082,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample082_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample082_Run2_R2.fastq.gz
Hofer082,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample082_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample082_Run3_R2.fastq.gz
Hofer083,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample083_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample083_Run1_R2.fastq.gz
Hofer083,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample083_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample083_Run2_R2.fastq.gz
Hofer083,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample083_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample083_Run3_R2.fastq.gz
Hofer084,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample084_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample084_Run1_R2.fastq.gz
Hofer084,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample084_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample084_Run2_R2.fastq.gz
Hofer084,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample084_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample084_Run3_R2.fastq.gz
Hofer085,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample085_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample085_Run1_R2.fastq.gz
Hofer085,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample085_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample085_Run2_R2.fastq.gz
Hofer085,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample085_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample085_Run3_R2.fastq.gz
Hofer086,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample086_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample086_Run1_R2.fastq.gz
Hofer086,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample086_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample086_Run2_R2.fastq.gz
Hofer086,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample086_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample086_Run3_R2.fastq.gz
Hofer087,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample087_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample087_Run1_R2.fastq.gz
Hofer087,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample087_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample087_Run2_R2.fastq.gz
Hofer087,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample087_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample087_Run3_R2.fastq.gz
Hofer088,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample088_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample088_Run1_R2.fastq.gz
Hofer088,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample088_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample088_Run2_R2.fastq.gz
Hofer088,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample088_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample088_Run3_R2.fastq.gz
Hofer089,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample089_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample089_Run1_R2.fastq.gz
Hofer089,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample089_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample089_Run2_R2.fastq.gz
Hofer089,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample089_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample089_Run3_R2.fastq.gz
Hofer090,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample090_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample090_Run1_R2.fastq.gz
Hofer090,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample090_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample090_Run2_R2.fastq.gz
Hofer090,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample090_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample090_Run3_R2.fastq.gz
Hofer091,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample091_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample091_Run1_R2.fastq.gz
Hofer091,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample091_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample091_Run2_R2.fastq.gz
Hofer091,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample091_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample091_Run3_R2.fastq.gz
Hofer092,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample092_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample092_Run1_R2.fastq.gz
Hofer092,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample092_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample092_Run2_R2.fastq.gz
Hofer092,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample092_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample092_Run3_R2.fastq.gz
Hofer093,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample093_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample093_Run1_R2.fastq.gz
Hofer093,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample093_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample093_Run2_R2.fastq.gz
Hofer093,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample093_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample093_Run3_R2.fastq.gz
Hofer094,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample094_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample094_Run1_R2.fastq.gz
Hofer094,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample094_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample094_Run2_R2.fastq.gz
Hofer094,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample094_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample094_Run3_R2.fastq.gz
Hofer095,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample095_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample095_Run1_R2.fastq.gz
Hofer095,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample095_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample095_Run2_R2.fastq.gz
Hofer095,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample095_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample095_Run3_R2.fastq.gz
Hofer096,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample096_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample096_Run1_R2.fastq.gz
Hofer096,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample096_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample096_Run2_R2.fastq.gz
Hofer096,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample096_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample096_Run3_R2.fastq.gz
Hofer097,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample097_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample097_Run1_R2.fastq.gz
Hofer097,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample097_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample097_Run2_R2.fastq.gz
Hofer097,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample097_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample097_Run3_R2.fastq.gz
Hofer098,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample098_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample098_Run1_R2.fastq.gz
Hofer098,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample098_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample098_Run2_R2.fastq.gz
Hofer098,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample098_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample098_Run3_R2.fastq.gz
Hofer099,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample099_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample099_Run1_R2.fastq.gz
Hofer099,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample099_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample099_Run2_R2.fastq.gz
Hofer099,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample099_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample099_Run3_R2.fastq.gz
Hofer100,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample100_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample100_Run1_R2.fastq.gz
Hofer100,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample100_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample100_Run2_R2.fastq.gz
Hofer100,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample100_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample100_Run3_R2.fastq.gz
Hofer101,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample101_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample101_Run1_R2.fastq.gz
Hofer101,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample101_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample101_Run2_R2.fastq.gz
Hofer101,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample101_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample101_Run3_R2.fastq.gz
Hofer102,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample102_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample102_Run1_R2.fastq.gz
Hofer102,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample102_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample102_Run2_R2.fastq.gz
Hofer102,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample102_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample102_Run3_R2.fastq.gz
Hofer103,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample103_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample103_Run1_R2.fastq.gz
Hofer103,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample103_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample103_Run2_R2.fastq.gz
Hofer103,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample103_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample103_Run3_R2.fastq.gz
Hofer104,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample104_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample104_Run1_R2.fastq.gz
Hofer104,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample104_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample104_Run2_R2.fastq.gz
Hofer104,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample104_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample104_Run3_R2.fastq.gz
Hofer105,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample105_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample105_Run1_R2.fastq.gz
Hofer105,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample105_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample105_Run2_R2.fastq.gz
Hofer105,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample105_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample105_Run3_R2.fastq.gz
Hofer106,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample106_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample106_Run1_R2.fastq.gz
Hofer106,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample106_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample106_Run2_R2.fastq.gz
Hofer106,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample106_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample106_Run3_R2.fastq.gz
Hofer107,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample107_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample107_Run1_R2.fastq.gz
Hofer107,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample107_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample107_Run2_R2.fastq.gz
Hofer107,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample107_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample107_Run3_R2.fastq.gz
Hofer108,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample108_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample108_Run1_R2.fastq.gz
Hofer108,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample108_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample108_Run2_R2.fastq.gz
Hofer108,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample108_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample108_Run3_R2.fastq.gz
Hofer109,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample109_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample109_Run1_R2.fastq.gz
Hofer109,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample109_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample109_Run2_R2.fastq.gz
Hofer109,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample109_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample109_Run3_R2.fastq.gz
Hofer110,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample110_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample110_Run1_R2.fastq.gz
Hofer110,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample110_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample110_Run2_R2.fastq.gz
Hofer110,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample110_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample110_Run3_R2.fastq.gz
Hofer111,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample111_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample111_Run1_R2.fastq.gz
Hofer111,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample111_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample111_Run2_R2.fastq.gz
Hofer111,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample111_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample111_Run3_R2.fastq.gz
Hofer112,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample112_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample112_Run1_R2.fastq.gz
Hofer112,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample112_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample112_Run2_R2.fastq.gz
Hofer112,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample112_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample112_Run3_R2.fastq.gz
Hofer113,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample113_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample113_Run1_R2.fastq.gz
Hofer113,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample113_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample113_Run2_R2.fastq.gz
Hofer113,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample113_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample113_Run3_R2.fastq.gz
Hofer114,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample114_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample114_Run1_R2.fastq.gz
Hofer114,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample114_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample114_Run2_R2.fastq.gz
Hofer114,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample114_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample114_Run3_R2.fastq.gz
Hofer115,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample115_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample115_Run1_R2.fastq.gz
Hofer115,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample115_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample115_Run2_R2.fastq.gz
Hofer115,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample115_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample115_Run3_R2.fastq.gz
Hofer116,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample116_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample116_Run1_R2.fastq.gz
Hofer116,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample116_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample116_Run2_R2.fastq.gz
Hofer116,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample116_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample116_Run3_R2.fastq.gz
Hofer117,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample117_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample117_Run1_R2.fastq.gz
Hofer117,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample117_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample117_Run2_R2.fastq.gz
Hofer117,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample117_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample117_Run3_R2.fastq.gz
Hofer118,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample118_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample118_Run1_R2.fastq.gz
Hofer118,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample118_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample118_Run2_R2.fastq.gz
Hofer118,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample118_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample118_Run3_R2.fastq.gz
Hofer119,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample119_Run1_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample119_Run1_R2.fastq.gz
Hofer119,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample119_Run2_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample119_Run2_R2.fastq.gz
Hofer119,Hofer,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample119_Run3_R1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/Sample119_Run3_R2.fastq.gz
